price,sqft,bedroom,bathroom,balcony,age,flooring,furnishing,facing,parking,gated_security,amenities,locality,Children,Club,Fire,Gas,Gym,Intercom,Internet,Lift,Park,Security,Sewage,Shopping,Swimming,Visitor,price/sqft
8500000,1175,2,2,1,4,1,2,5,1,1,2,Cox Town,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7234.042553
5000000,930,2,2,2,4,1,2,2,2,1,5,Cox Town,0,0,0,0,0,0,1,1,0,1,1,0,0,1,5376.344086
30000000,2615,4,4,3,3,3,2,3,2,1,2,Cox Town,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11472.27533
9900000,1280,3,3,5,5,1,2,5,1,0,3,Cox Town,0,0,0,0,0,0,1,1,0,0,0,0,0,1,7734.375
50000000,3500,3,4,2,4,3,3,5,2,1,12,Cox Town,1,1,1,0,1,1,0,1,1,1,1,1,1,1,14285.71429
8200000,1350,3,3,1,0,1,2,4,1,0,4,Cox Town,1,1,0,0,0,0,0,1,0,0,0,0,0,1,6074.074074
11000000,2600,4,4,4,4,0,2,1,3,0,0,Cox Town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4230.769231
9000000,1175,2,2,1,4,0,2,5,1,1,3,Cox Town,0,0,0,0,0,0,0,1,0,1,0,0,0,1,7659.574468
45000000,3000,3,5,0,4,0,2,2,2,1,2,Cox Town,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15000
6200000,900,2,2,0,3,0,1,2,2,1,1,Cox Town,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6888.888889
8500000,1200,3,2,0,4,0,2,0,2,1,1,Cox Town,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7083.333333
4600000,750,2,2,2,1,1,2,0,0,1,4,Cox Town,0,1,0,0,0,0,0,1,0,1,0,0,0,1,6133.333333
70000000,4400,4,5,4,4,3,3,4,1,0,12,Cox Town,1,1,1,0,1,1,1,1,1,0,1,1,1,1,15909.09091
20000000,3500,3,3,0,4,0,2,2,2,1,1,Cox Town,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5714.285714
8000000,1450,3,2,0,5,0,2,1,1,0,0,Dasarahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5517.241379
6800000,1235,2,2,2,4,1,2,3,2,1,11,Dasarahalli,1,1,1,1,1,0,1,1,0,1,1,0,1,1,5506.072874
6200000,1080,2,2,1,3,1,2,2,2,1,1,Dasarahalli,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5740.740741
4500000,850,2,2,1,3,3,2,3,1,1,5,Dasarahalli,0,0,0,0,1,1,0,1,1,1,0,0,0,0,5294.117647
4500000,820,2,2,1,3,3,2,3,1,1,5,Dasarahalli,0,0,0,0,0,1,0,1,1,1,1,0,0,0,5487.804878
7500000,1081,2,2,1,3,1,3,2,1,1,5,Dasarahalli,0,0,0,1,0,0,1,1,0,1,1,0,0,0,6938.020352
6500000,1000,2,2,0,3,0,2,2,2,1,2,Dasarahalli,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6500
7000000,1200,2,2,3,3,3,3,2,1,1,6,Dasarahalli,1,0,0,0,0,0,0,1,1,1,0,1,0,1,5833.333333
7800000,1310,2,2,2,4,1,2,2,2,1,8,Dasarahalli,1,1,0,1,1,0,0,1,0,1,0,0,1,1,5954.198473
8150000,1285,2,2,2,4,1,2,2,2,1,13,Dasarahalli,1,1,1,1,1,1,1,1,1,1,1,0,1,1,6342.412451
7800000,1500,3,3,3,4,1,2,2,2,0,9,Dasarahalli,1,1,1,0,0,1,1,1,1,0,0,1,1,0,5200
8300000,1285,2,2,2,3,0,2,4,2,1,13,Dasarahalli,1,1,1,0,1,1,1,1,1,1,1,1,1,1,6459.143969
4000000,1100,2,2,0,4,0,1,3,2,1,2,Dasarahalli,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3636.363636
7300000,2500,2,2,0,3,0,2,2,2,1,2,Dasarahalli,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2920
6200000,1200,2,2,1,3,1,2,3,2,1,4,Dasarahalli,1,0,0,0,0,0,0,1,1,1,0,0,0,0,5166.666667
9500000,1450,3,2,0,3,0,3,1,2,1,1,Dasarahalli,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6551.724138
8000000,1305,2,2,0,4,0,2,1,2,1,6,Dasarahalli,1,1,0,0,1,1,0,0,0,1,0,0,1,0,6130.268199
9000000,1345,2,3,3,3,0,3,0,3,0,5,Dasarahalli,1,1,0,0,1,1,0,0,0,0,0,0,1,0,6691.449814
7200000,1370,3,3,1,2,1,2,1,1,0,2,Dasarahalli,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5255.474453
7500000,1060,2,2,1,3,0,2,3,2,0,0,Dasarahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7075.471698
12000000,1700,3,3,0,5,1,3,2,1,1,3,Dasarahalli,0,0,0,1,0,0,0,1,0,1,0,0,0,0,7058.823529
6000000,990,2,2,0,2,1,2,5,2,1,5,Dasarahalli,0,0,1,1,0,0,1,1,0,1,0,0,0,0,6060.606061
12500000,1650,2,2,2,3,5,3,3,2,0,5,Dasarahalli,1,1,1,0,0,0,1,1,0,0,0,0,0,0,7575.757576
5700000,900,2,2,1,3,1,2,2,1,1,8,Dasarahalli,1,1,1,0,1,0,0,1,0,1,0,0,1,1,6333.333333
6950000,1270,2,2,2,4,1,2,2,2,1,13,Dasarahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5472.440945
7500000,1200,2,2,2,4,0,2,2,2,1,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250
6500000,1100,2,2,2,4,1,2,2,1,1,3,Deepanjalinagar,0,0,0,0,0,0,1,1,0,1,0,0,0,0,5909.090909
2000000,450,1,1,0,4,0,1,2,3,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4444.444444
4500000,600,1,1,0,4,0,2,1,0,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500
35000000,2100,3,4,2,4,0,2,5,1,0,1,Deepanjalinagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16666.66667
52000000,3600,4,9,0,4,0,2,2,0,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14444.44444
3500000,950,2,2,2,1,1,2,1,2,0,6,Deepanjalinagar,0,0,1,0,0,0,0,1,1,0,1,1,0,1,3684.210526
16000000,1200,3,3,0,3,0,0,1,3,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333.33333
15000000,3600,4,9,0,3,0,0,2,3,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4166.666667
20000000,1200,3,2,0,4,0,2,3,2,0,6,Deepanjalinagar,1,0,0,0,0,0,0,0,1,0,1,1,1,1,16666.66667
13000000,2400,4,6,0,4,0,0,5,2,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5416.666667
1800000,260,1,1,0,4,0,1,0,3,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6923.076923
8000000,1200,4,3,0,2,0,2,1,2,1,1,Deepanjalinagar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6666.666667
55000000,2200,4,3,0,4,0,2,6,2,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
3500000,1170,3,3,0,1,0,1,0,0,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2991.452991
9500000,1100,2,2,0,1,0,0,2,2,1,1,Deepanjalinagar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8636.363636
16500000,3300,4,9,0,3,0,0,2,2,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000
9500000,686,2,3,2,4,0,0,1,3,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13848.3965
2000000,500,1,1,0,5,0,1,2,3,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000
14500000,1980,4,5,0,4,0,1,3,3,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7323.232323
6600000,1163,2,2,1,2,1,2,1,2,0,1,Deepanjalinagar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5674.978504
12000000,1200,4,1,0,4,0,1,0,3,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000
100000000,18500,4,42,0,1,3,2,1,2,1,2,Deepanjalinagar,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5405.405405
8200000,1700,4,5,2,4,0,1,1,0,0,1,Deepanjalinagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4823.529412
15000000,2800,4,6,0,1,3,2,2,3,1,1,Deepanjalinagar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5357.142857
10000000,1750,4,6,0,5,0,2,2,0,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5714.285714
2800000,1100,3,3,0,4,0,1,3,3,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2545.454545
9200000,650,2,2,0,5,3,1,0,0,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14153.84615
5500000,1800,4,5,0,1,0,1,4,3,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3055.555556
9000000,2475,4,4,0,4,0,2,0,0,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3636.363636
15000000,1811,3,3,2,3,5,2,2,2,1,14,Deepanjalinagar,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8282.716731
2000000,300,1,1,0,3,0,2,1,0,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6666.666667
15000000,3000,4,7,0,3,0,1,2,0,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000
1800000,485,1,1,0,3,0,1,3,0,1,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3711.340206
9000000,2200,4,6,0,4,0,1,5,3,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4090.909091
1800000,450,1,1,1,5,0,2,5,1,1,5,Deepanjalinagar,0,0,1,0,0,0,0,0,1,1,1,0,0,1,4000
8800000,3200,4,9,0,3,0,0,1,0,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750
2900000,650,1,1,1,5,0,2,2,2,1,1,Deepanjalinagar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4461.538462
12000000,2000,4,5,0,1,0,1,1,0,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000
23200000,2320,4,3,1,4,0,2,2,2,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000
7500000,3000,4,6,0,4,0,1,1,3,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500
7480000,1870,4,3,1,4,0,1,1,0,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000
5800000,1040,2,2,1,3,1,2,2,1,1,12,Deepanjalinagar,1,1,1,0,1,1,0,1,1,1,1,1,1,1,5576.923077
3850000,850,2,2,0,5,0,2,2,1,1,5,Deepanjalinagar,1,0,0,0,0,0,0,0,1,1,1,0,0,1,4529.411765
9000000,1800,3,3,0,4,0,1,3,3,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000
4600000,827,2,2,1,4,0,2,3,1,1,5,Deepanjalinagar,1,0,0,0,0,0,0,1,0,1,1,0,0,1,5562.273277
6500000,375,4,1,0,3,0,1,1,0,0,1,Deepanjalinagar,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17333.33333
16500000,1800,3,2,3,3,1,1,2,2,1,2,Deepanjalinagar,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9166.666667
10000000,1595,3,3,2,3,1,2,2,2,1,9,Devarbisanahalli,1,1,1,0,1,1,0,1,1,1,0,0,1,0,6269.592476
8400000,1290,2,2,1,2,1,2,1,2,1,9,Devarbisanahalli,1,1,1,0,1,0,0,1,1,1,1,0,1,0,6511.627907
17500000,840,2,2,0,3,0,2,1,0,0,0,Devarbisanahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20833.33333
14500000,1222,2,2,1,3,3,2,4,2,1,7,Devarbisanahalli,1,1,1,0,0,1,1,1,0,1,0,0,0,0,11865.79378
6600000,989,2,2,2,2,3,2,2,2,0,8,Devarbisanahalli,1,1,0,0,1,1,0,1,1,0,0,0,1,1,6673.407482
9000000,1527,3,3,2,2,1,2,1,2,1,11,Devarbisanahalli,1,1,1,0,1,1,1,1,1,1,0,1,0,1,5893.909627
32000000,6000,4,10,0,3,0,2,1,0,0,0,Devarbisanahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5333.333333
17000000,2100,4,6,1,4,0,2,3,2,0,0,Devarbisanahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8095.238095
9000000,1259,2,2,1,3,1,3,3,2,1,11,Devarbisanahalli,1,1,1,0,1,1,1,1,0,1,1,1,0,1,7148.53058
20000000,2460,4,3,0,4,0,2,3,2,0,0,Devarbisanahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8130.081301
4500000,1085,2,2,1,3,0,2,2,1,1,4,Devarbisanahalli,0,0,0,0,1,0,0,1,0,1,0,0,1,0,4147.465438
6500000,1227,2,2,1,3,3,2,2,1,1,6,Devarbisanahalli,1,1,0,0,1,1,0,1,0,1,0,0,0,0,5297.473513
20000000,1959,3,3,2,2,0,3,2,1,1,11,Devarbisanahalli,1,1,1,0,1,1,0,1,1,1,1,0,1,1,10209.29045
13000000,1285,2,2,3,4,1,2,2,1,1,14,Devarbisanahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10116.73152
6500000,1220,2,2,1,5,0,1,1,1,1,6,Devarbisanahalli,0,0,1,0,1,0,1,1,0,1,0,0,0,1,5327.868852
7500000,1235,2,2,2,3,1,3,8,2,1,7,Devarbisanahalli,1,1,1,0,1,0,0,1,0,1,0,0,0,1,6072.874494
25000000,1600,3,3,0,1,0,3,2,2,0,1,Devarbisanahalli,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15625
13400000,2028,4,4,0,3,0,2,2,2,1,2,Devarbisanahalli,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6607.495069
11000000,1180,2,2,3,1,1,3,1,1,1,7,Devarbisanahalli,1,0,0,0,1,0,1,1,1,1,0,0,1,0,9322.033898
12800000,1784,3,3,5,4,3,3,2,2,1,14,Devarbisanahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7174.887892
30000000,4000,4,9,1,2,0,2,0,3,0,0,Devarbisanahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500
7000000,1200,2,2,2,3,1,2,0,2,1,9,Devarbisanahalli,1,1,0,0,1,1,0,1,1,1,1,0,1,0,5833.333333
6000000,950,2,2,0,2,0,2,3,2,1,1,Devarbisanahalli,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6315.789474
8300000,1260,2,2,2,3,1,2,2,2,1,9,Devarbisanahalli,1,0,0,0,1,1,1,1,1,1,0,0,1,1,6587.301587
6500000,1326,2,2,5,3,1,2,2,2,1,9,Devarbisanahalli,1,1,0,0,1,1,0,1,1,1,1,0,1,0,4901.960784
7900000,1146,2,2,3,3,1,2,3,1,1,4,Devarbisanahalli,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6893.542757
27000000,1715,3,2,2,4,1,2,6,1,1,11,Devarbisanahalli,1,1,1,0,1,0,1,1,1,1,1,0,1,1,15743.44023
8100000,1170,2,2,3,3,0,3,1,2,1,3,Devarbisanahalli,0,0,0,0,0,0,0,1,0,1,0,0,0,1,6923.076923
13200000,2000,4,3,1,4,0,2,2,0,0,1,Devegowda,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6600
6000000,1230,2,2,0,3,1,2,2,1,0,4,Devegowda,0,0,1,0,0,1,0,1,0,0,0,0,0,1,4878.04878
6800000,1300,3,2,1,3,1,3,2,1,1,7,Devegowda,0,1,0,0,1,1,0,1,0,1,0,0,1,1,5230.769231
37500000,2900,3,2,1,4,0,2,1,2,0,0,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12931.03448
24200000,800,1,1,0,4,0,1,0,3,0,0,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30250
6000000,827,2,2,2,4,3,3,1,2,0,1,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7255.139057
6000000,4000,4,4,1,3,0,1,2,0,0,0,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500
15000000,2100,3,3,2,3,1,2,2,2,1,1,Devegowda,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7142.857143
27500000,2360,3,4,2,0,3,1,1,2,1,11,Devegowda,1,1,1,0,1,1,0,1,1,1,1,0,1,1,11652.54237
28000000,2048,3,3,2,0,1,1,2,2,1,11,Devegowda,1,1,1,0,1,1,0,1,1,1,1,0,1,1,13671.875
6200000,1100,2,2,2,4,1,2,4,1,1,2,Devegowda,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5636.363636
65000000,4800,4,5,2,3,0,1,4,2,0,1,Devegowda,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13541.66667
11000000,1800,4,6,0,3,0,2,1,0,0,0,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6111.111111
23400000,1300,3,3,0,4,0,2,4,2,0,0,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000
27000000,1950,3,3,2,0,0,0,3,2,1,7,Devegowda,0,1,1,1,1,0,0,1,1,1,0,0,0,0,13846.15385
39000000,2000,3,2,0,4,0,3,8,1,0,0,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19500
14500000,1500,4,5,0,4,0,1,3,2,0,0,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9666.666667
13500000,2394,4,5,0,4,0,1,2,0,0,0,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5639.097744
100000000,6000,4,6,0,3,0,3,3,2,0,0,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16666.66667
8000000,1150,2,2,2,4,3,1,3,2,0,0,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6956.521739
13500000,1339,2,3,2,5,1,2,1,2,1,6,Devegowda,1,0,0,0,1,0,1,1,0,1,0,0,1,0,10082.15086
4600000,1200,3,3,1,4,2,2,1,0,0,0,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3833.333333
7900000,1323,2,2,2,4,3,2,2,2,1,13,Doddenakundni,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5971.2774
7200000,780,2,2,0,3,0,2,2,2,1,2,Doddenakundni,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9230.769231
9800000,1450,3,3,1,4,1,2,1,2,1,10,Doddenakundni,1,1,1,0,1,1,1,1,0,1,1,1,0,0,6758.62069
7500000,1360,2,2,2,4,1,2,3,1,1,9,Doddenakundni,1,0,1,0,1,1,1,1,0,1,1,0,0,1,5514.705882
7500000,1340,2,2,2,4,1,3,3,1,1,6,Doddenakundni,1,0,0,0,1,1,0,1,0,1,1,0,0,0,5597.014925
6000000,1029,2,2,3,4,0,2,2,2,1,6,Doddenakundni,1,0,0,0,0,1,0,1,1,1,0,0,0,1,5830.90379
3000000,506,1,1,1,4,1,2,2,2,1,3,Doddenakundni,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5928.853755
9500000,1575,3,2,1,4,1,2,2,1,1,9,Doddenakundni,1,1,1,0,1,1,1,1,0,1,0,0,0,1,6031.746032
8500000,989,2,2,2,2,1,2,3,2,1,7,Doddenakundni,1,0,0,1,1,0,1,1,1,1,0,0,0,0,8594.539939
11000000,1280,2,2,2,4,1,2,2,2,1,13,Doddenakundni,1,1,1,0,1,1,1,1,1,1,1,1,1,1,8593.75
7500000,1310,2,2,2,4,1,2,3,2,1,11,Doddenakundni,1,1,1,0,1,1,1,1,0,1,1,0,1,1,5725.19084
11000000,1530,3,2,3,4,1,3,2,2,1,7,Doddenakundni,1,0,0,0,1,1,1,1,0,1,1,0,0,0,7189.542484
35000000,4300,4,5,3,4,5,2,5,2,1,14,Doddenakundni,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8139.534884
8500000,1100,2,2,2,3,0,2,2,1,1,5,Doddenakundni,1,0,0,0,0,1,0,1,0,1,0,0,0,1,7727.272727
8500000,1165,2,2,2,4,1,2,2,2,1,8,Doddenakundni,1,0,0,0,0,1,1,1,1,1,1,0,0,1,7296.137339
5000000,1080,2,2,2,3,0,2,2,2,1,9,Doddenakundni,1,1,0,0,1,1,0,1,1,1,0,0,1,1,4629.62963
6200000,1200,2,2,3,4,1,2,2,1,0,11,Doddenakundni,1,1,1,0,0,1,1,1,1,0,1,1,1,1,5166.666667
40000000,1598,3,2,2,1,5,3,8,1,1,14,Doddenakundni,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25031.28911
9000000,1200,2,2,1,2,1,2,2,2,1,7,Doddenakundni,1,0,0,0,1,1,0,1,1,1,1,0,0,0,7500
18000000,1605,3,3,2,2,1,2,2,2,1,10,Doddenakundni,1,1,1,0,1,1,0,1,1,1,0,0,1,1,11214.95327
8000000,1110,2,2,1,4,1,2,4,2,1,10,Doddenakundni,1,1,1,0,1,1,1,1,0,1,0,0,1,1,7207.207207
10800000,1030,2,2,1,2,0,2,2,2,1,5,Doddenakundni,0,0,0,0,1,1,0,1,0,1,0,0,1,0,10485.43689
22500000,2165,3,3,3,2,1,2,5,2,1,11,Doddenakundni,1,1,1,0,1,1,0,1,1,1,1,0,1,1,10392.6097
8000000,1100,2,2,1,4,1,2,4,2,1,1,Doddenakundni,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7272.727273
8700000,1175,2,2,2,4,1,2,0,2,1,12,Doddenakundni,1,1,0,0,1,1,1,1,1,1,1,1,1,1,7404.255319
13000000,1602,3,3,2,4,1,2,4,1,1,9,Doddenakundni,1,0,1,0,0,0,1,1,1,1,1,1,1,0,8114.856429
4250000,997,2,2,1,2,1,2,2,2,0,1,Domlur,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4262.788365
8900000,1377,3,2,2,4,1,3,3,2,1,4,Domlur,0,0,0,0,1,1,0,1,0,1,0,0,0,0,6463.326071
10500000,1450,3,3,0,4,0,3,2,1,1,2,Domlur,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7241.37931
7500000,1200,2,2,0,4,0,2,2,2,1,1,Domlur,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6250
7000000,1250,2,2,1,4,0,2,2,2,1,5,Domlur,0,0,1,0,0,0,0,1,0,1,0,1,0,1,5600
6800000,1193,2,2,2,4,3,1,4,2,1,2,Domlur,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5699.916178
27000000,3032,3,3,0,4,1,3,6,1,1,8,Domlur,1,1,0,0,1,1,0,1,0,1,0,0,1,1,8905.013193
4250000,997,2,2,0,5,3,2,2,2,1,7,Domlur,0,1,0,0,1,0,0,1,1,1,0,0,1,1,4262.788365
10000000,1308,3,3,1,4,2,2,2,2,1,4,Domlur,0,1,0,0,0,0,0,1,1,1,0,0,0,0,7645.259939
11500000,1226,2,3,1,4,1,3,2,2,1,8,Domlur,1,1,0,0,0,0,1,1,1,1,1,0,0,1,9380.097879
15500000,2155,3,3,3,4,1,2,4,2,1,5,Domlur,1,0,0,0,1,0,1,1,0,1,0,0,0,0,7192.575406
5000000,900,2,2,0,4,0,2,2,0,1,1,Domlur,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5555.555556
7000000,1200,2,2,0,4,0,1,2,2,1,2,Domlur,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5833.333333
7000000,1050,2,2,0,4,0,2,2,2,1,1,Domlur,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6666.666667
16500000,1935,3,3,1,3,0,3,2,1,0,2,Domlur,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8527.131783
11000000,1500,3,2,0,3,0,2,2,2,1,1,Domlur,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7333.333333
7000000,1020,2,2,1,4,3,2,1,1,1,2,Domlur,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6862.745098
7400000,1160,2,2,1,4,0,3,0,2,1,1,Domlur,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6379.310345
17000000,1075,2,2,1,4,1,1,2,2,1,3,Domlur,0,0,0,0,0,0,0,1,0,1,0,1,0,0,15813.95349
19500000,1780,3,3,2,4,1,2,8,2,1,5,Domlur,0,0,0,0,0,1,0,1,1,1,0,0,0,1,10955.05618
18000000,1780,3,3,2,4,0,2,8,2,1,3,Domlur,0,0,0,0,0,1,0,1,0,1,0,0,0,0,10112.35955
13500000,1158,2,2,0,4,0,2,2,2,1,1,Domlur,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11658.03109
7800000,1024,2,2,2,4,1,2,2,1,1,7,Domlur,1,0,1,0,0,1,0,1,0,1,1,0,0,1,7617.1875
23000000,1480,3,2,2,4,1,2,2,2,1,7,Domlur,1,1,0,0,0,1,1,1,0,1,1,0,0,0,15540.54054
22000000,1475,3,2,1,4,1,3,2,1,1,6,Domlur,0,0,0,0,0,1,1,1,0,1,1,0,0,1,14915.25424
9800000,1140,2,2,2,3,3,2,2,2,1,13,Domlur,1,1,1,1,1,1,1,1,1,1,0,1,1,1,8596.491228
4500000,450,1,1,0,4,0,2,2,3,0,0,Domlur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000
11000000,1227,2,3,3,4,1,3,2,1,1,11,Domlur,1,1,1,0,1,1,1,1,1,1,1,0,0,1,8964.955175
7000000,1250,2,2,1,4,1,2,2,2,0,5,Domlur,0,0,1,0,0,1,1,1,0,0,0,0,0,1,5600
12000000,845,2,2,0,2,1,2,2,1,1,5,Domlur,1,0,0,0,0,0,0,1,1,1,0,0,0,1,14201.18343
19900000,1657,2,2,1,4,5,2,5,1,1,11,Domlur,1,1,1,0,1,1,1,1,1,1,0,0,1,1,12009.656
4000000,550,1,1,0,3,3,1,6,0,0,1,Domlur,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7272.727273
22500000,1770,3,2,3,4,0,2,0,1,1,14,Domlur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12711.86441
14500000,1560,3,2,3,4,2,2,2,2,1,12,Domlur,1,1,0,0,1,1,1,1,1,1,1,1,1,1,9294.871795
25000000,2425,3,3,0,4,1,2,2,2,1,2,Domlur,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10309.27835
12000000,800,2,2,2,4,1,3,1,2,0,0,Domlur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000
2000000,165,1,1,0,3,0,2,1,2,1,11,Domlur,1,1,1,0,1,0,0,1,1,1,1,1,1,1,12121.21212
18000000,1930,3,3,1,4,2,2,0,2,1,9,Domlur,1,1,0,0,1,1,1,1,1,1,0,0,1,0,9326.42487
9000000,1100,2,2,0,4,3,2,2,2,0,1,Domlur,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8181.818182
12000000,1100,2,2,1,4,2,2,1,2,1,3,Domlur,0,0,0,0,0,0,0,0,0,1,1,0,0,1,10909.09091
